DateTime,Type,Affiliate,Campaign ID,Link,Slider Amount,Cake Income,State,Phone,Lead ID,DBID,Page Origin,Thank u URL,CDB Status,CDB Email,Neustar,Neustar Disposition,Pixel Fired,Run Date,Step 1,Step 2,Step 3,Neustar Disposition,Pixel Fired,Run Date
25-05-2026 16:39:11,Android - Chrome,659,4071,Open Tracking,"67,750","50,000",MS,401-247-1075,B7C1ADE9,,View Page Origin,ViewThankYou URL,FALSE,Verified,pass,"N,U,A2,L,0",TRUE,25-05-2026 16:39:11,Other,"Less than $3,000",Mississippi,,,
25-05-2026 16:40:09,Android - Firefox,659,4071,Open Tracking,100000 & more,"100,000",MO,401-247-1076,2F5F2C79,,View Page Origin,ViewThankYou URL,FALSE,Verified,fail,"N,U,I1,L,0",TRUE,25-05-2026 16:40:09,Both IRS & Gujarat Tax Debt,"$3,000 - $5,000",Missouri,,,
25-05-2026 16:41:05,iOS - Chrome,659,4071,Open Tracking,"3,494","5,000",MT,401-247-1077,DFE0DA1C,,View Page Origin,ViewThankYou URL,FALSE,Verified,under,Unmatched Filter,TRUE,25-05-2026 16:41:05,IRS Tax Debt,"More than $5,000",Montana,,,
25-05-2026 16:42:24,iOS - Safari,659,4071,Open Tracking,"7,194","5,000",NE,401-247-1078,588AFA95,,View Page Origin,ViewThankYou URL,FALSE,Verified,under,Unmatched Filter,TRUE,25-05-2026 16:42:24,Gujarat Tax Debt,GET HELP TODAY!,"More than $5,000",,,
25-05-2026 16:43:46,Tablet - Safari,659,4071,Open Tracking,"9,554","7,500",NV,401-247-1079,4DA4F811,,View Page Origin,ViewThankYou URL,FALSE,Verified,under,Unmatched Filter,TRUE,25-05-2026 16:43:46,Other,Learn More About Your Tax Debt Relief Options,GET HELP TODAY!,,,
25-05-2026 16:44:47,Tablet - Chrome,659,4071,Open Tracking,"15,014","10,000",NH,401-247-1080,AC75DBC1,,View Page Origin,ViewThankYou URL,FALSE,Verified,fail,"N,U,I2,L,0",TRUE,25-05-2026 16:44:47,Both IRS & Gujarat Tax Debt,"Less than $3,000",New Hampshire,,,
25-05-2026 16:45:26,Windows - Chrome,659,4071,Open Tracking,"46,065","20,000",NJ,401-247-1081,B09962F0,,View Page Origin,ViewThankYou URL,FALSE,Verified,pass,"N,U,A1,L,0",FALSE,25-05-2026 16:45:26,IRS Tax Debt,"$3,000 - $5,000",NEXT,,,
25-05-2026 16:46:01,Windows - Firefox,659,4071,Open Tracking,"58,118","50,000",NM,401-247-1082,B74B3FEE,,View Page Origin,ViewThankYou URL,FALSE,Verified,fail,"N,U,I4,L,0",TRUE,25-05-2026 16:46:01,Gujarat Tax Debt,"More than $5,000",GET HELP TODAY!,,,
25-05-2026 16:46:56,MAC - Safari,659,696,Open Tracking,100000 & more,"100,000",ND,401-247-1083,26822818,,View Page Origin,ViewThankYou URL,FALSE,Verified,,,,25-05-2026 16:46:56,Other,GET HELP TODAY!,GET HELP TODAY!,,,
25-05-2026 16:47:45,MAC - Chrome,659,696,Open Tracking,"4,604","5,000",OH,401-247-1084,26822821,,View Page Origin,ViewThankYou URL,FALSE,Verified,,,,25-05-2026 16:47:45,Both IRS & Gujarat Tax Debt,Learn More About Your Tax Debt Relief Options,Learn More About Your Tax Debt Relief Options,,,
26-05-2026 13:37:05,D-CHROMIUM,659,4071,Open Tracking,"7,428","5,000",ND,401-247-1085,20E9D696,,View Page Origin,ViewThankYou URL,FALSE,Verified,under,Unmatched Filter,FALSE,26-05-2026 13:37:05,IRS Tax Debt,"Less than $3,000",GET HELP TODAY!,,,
26-05-2026 13:38:46,D-CHROMIUM,659,4071,Open Tracking,"9,911","7,500",OH,401-247-1086,ED88FEF9,,View Page Origin,ViewThankYou URL,FALSE,Verified,under,Unmatched Filter,TRUE,26-05-2026 13:38:46,Gujarat Tax Debt,"$3,000 - $5,000",Learn More About Your Tax Debt Relief Options,,,
27-05-2026 12:44:52,Android - Chrome,659,4071,Open Tracking,"11,063","10,000",OK,401-247-1087,08EDF467,,View Page Origin,ViewThankYou URL,FALSE,Verified,pass,"N,B,A7,L,0",TRUE,27-05-2026 12:44:52,Other,"More than $5,000",Oklahoma,,,
27-05-2026 12:45:51,Tablet - Chrome,659,4071,Open Tracking,"35,985","20,000",OR,401-247-1088,832EB45B,,View Page Origin,ViewThankYou URL,FALSE,Verified,fail,"N,U,U,L,0",TRUE,27-05-2026 12:45:51,Both IRS & Gujarat Tax Debt,GET HELP TODAY!,"Less than $3,000",,,
27-05-2026 13:16:43,Android - Chrome,659,4071,Open Tracking,100000 & more,"100,000",RI,401-247-1090,20DE56B5,,View Page Origin,ViewThankYou URL,FALSE,Verified,fail,"N,U,I3,L,0",TRUE,27-05-2026 13:16:43,Gujarat Tax Debt,"Less than $3,000",Rhode Island,,,
27-05-2026 13:17:52,Tablet - Chrome,659,4071,Open Tracking,"1,583","5,000",SC,401-247-1091,0A3E5AA2,,View Page Origin,ViewThankYou URL,FALSE,Verified,under,Unmatched Filter,TRUE,27-05-2026 13:17:52,Other,"$3,000 - $5,000",Learn More About Your Tax Debt Relief Options,,,
27-05-2026 13:18:35,Desktop - Chrome,659,4071,Open Tracking,"6,432","5,000",SD,401-247-1092,CC841725,,View Page Origin,ViewThankYou URL,FALSE,Verified,under,Unmatched Filter,FALSE,27-05-2026 13:18:35,Both IRS & Gujarat Tax Debt,"More than $5,000",Learn More About Your Tax Debt Relief Options,,,
27-05-2026 13:35:12,Android - Chrome,659,4071,Open Tracking,"8,204","7,500",TN,401-247-1093,2DBE2109,,View Page Origin,ViewThankYou URL,FALSE,Verified,under,Unmatched Filter,TRUE,27-05-2026 13:35:12,IRS Tax Debt,GET HELP TODAY!,"$3,000 - $5,000",,,
27-05-2026 13:36:11,Tablet - Chrome,659,4071,Open Tracking,"11,100","10,000",TX,401-247-1094,75D3E8FC,,View Page Origin,ViewThankYou URL,FALSE,Verified,fail,"N,U,I2,L,0",TRUE,27-05-2026 13:36:11,Gujarat Tax Debt,Learn More About Your Tax Debt Relief Options,"More than $5,000",,,
27-05-2026 13:36:50,Desktop - Chrome,659,4071,Open Tracking,"22,345","20,000",UT,401-247-1095,C2990E8E,,View Page Origin,ViewThankYou URL,FALSE,Verified,fail,"N,U,I1,L,0",FALSE,27-05-2026 13:36:50,Other,"Less than $3,000",Learn More About Your Tax Debt Relief Options,,,
27-05-2026 15:15:08,Android - Chrome,659,4071,Open Tracking,"12,000","10,000",VT,401-247-1096,013C03F1,,View Page Origin,ViewThankYou URL,FALSE,Verified,fail,"N,U,A1,L,0",TRUE,27-05-2026 15:15:08,Both IRS & Gujarat Tax Debt,"$3,000 - $5,000",Vermont,,,
27-05-2026 15:16:14,Tablet - Chrome,659,4071,Open Tracking,"12,000","10,000",VA,401-247-1097,100B5171,,View Page Origin,ViewThankYou URL,FALSE,Verified,fail,"N,U,A1,L,0",TRUE,27-05-2026 15:16:14,IRS Tax Debt,Gujarat Tax Debt,"More than $5,000",,,
27-05-2026 15:17:19,Desktop - Chrome,659,4071,Open Tracking,"12,000","10,000",WA,401-247-1098,9FC4F6AA,,View Page Origin,ViewThankYou URL,FALSE,Verified,pass,"N,U,I2,L,0",TRUE,27-05-2026 15:17:19,Gujarat Tax Debt,Other,GET HELP TODAY!,,,
27-05-2026 15:21:09,Android - Chrome,659,4071,Open Tracking,"12,000","10,000",WV,401-247-1099,06CA3172,,View Page Origin,ViewThankYou URL,FALSE,Verified,pass,"N,U,I2,L,0",TRUE,27-05-2026 15:21:09,Other,Learn More About Your Tax Debt Relief Options,GET HELP TODAY!,,,
27-05-2026 15:22:12,Tablet - Chrome,659,4071,Open Tracking,"12,000","10,000",WI,401-247-1100,FA618FF3,,View Page Origin,ViewThankYou URL,FALSE,Verified,pass,"N,B,A2,L,0",TRUE,27-05-2026 15:22:12,Both IRS & Gujarat Tax Debt,"Less than $3,000",Wisconsin,,,
27-05-2026 15:23:27,Desktop - Chrome,659,4071,Open Tracking,"12,000","10,000",WY,401-247-1101,3A233497,,View Page Origin,ViewThankYou URL,FALSE,Verified,pass,"N,B,I6,L,0",TRUE,27-05-2026 15:23:27,IRS Tax Debt,Other,"$3,000 - $5,000",,,
27-05-2026 16:57:42,Android - Chrome,659,4071,Open Tracking,"12,000","10,000",AL,401-247-1102,0F1A496B,,View Page Origin,ViewThankYou URL,FALSE,Verified,pass,"N,U,I5,L,0",TRUE,27-05-2026 16:57:42,Gujarat Tax Debt,"More than $5,000",Alabama,,,
27-05-2026 16:58:40,Tablet - Chrome,659,4071,Open Tracking,"12,000","10,000",AK,401-247-1103,590A9C7C,,View Page Origin,ViewThankYou URL,FALSE,Verified,pass,"N,C,I5,L,0",TRUE,27-05-2026 16:58:40,Other,GET HELP TODAY!,Learn More About Your Tax Debt Relief Options,,,
27-05-2026 17:17:58,Android - Chrome,659,4071,Open Tracking,"12,000","10,000",AR,401-247-1105,2AF39317,,View Page Origin,ViewThankYou URL,FALSE,Verified,pass,"N,U,U,L,0",TRUE,27-05-2026 17:17:58,IRS Tax Debt,"Less than $3,000",Arkansas,,,
27-05-2026 17:18:55,Tablet - Chrome,659,4071,Open Tracking,"12,000","10,000",CA,401-247-1106,1B79548B,,View Page Origin,ViewThankYou URL,FALSE,Verified,pass,"N,U,I5,L,0",TRUE,27-05-2026 17:18:55,Gujarat Tax Debt,"$3,000 - $5,000",GET HELP TODAY!,,,
27-05-2026 17:19:47,Desktop - Chrome,659,4071,Open Tracking,"12,000","10,000",CO,401-247-1107,28F2A252,,View Page Origin,ViewThankYou URL,FALSE,Verified,pass,"N,U,U,L,0",TRUE,27-05-2026 17:19:47,Other,"More than $5,000",Learn More About Your Tax Debt Relief Options,,,
28-05-2026 10:16:25,Android - Chrome,659,4071,Open Tracking,"12,000","10,000",AL,401-247-1000,607658B0,,View Page Origin,ViewThankYou URL,FALSE,Verified,pass,"N,B,A7,L,0",TRUE,28-05-2026 10:16:25,Both IRS & Gujarat Tax Debt,"Less than $3,000",Alabama,,,
28-05-2026 10:17:22,Tablet - Chrome,659,4071,Open Tracking,"12,000","10,000",AK,401-247-1001,6F903D66,,View Page Origin,ViewThankYou URL,FALSE,Verified,pass,"N,U,I3,L,0",TRUE,28-05-2026 10:17:22,IRS Tax Debt,Gujarat Tax Debt,"$3,000 - $5,000",,,
28-05-2026 10:18:16,Desktop - Chrome,659,4071,Open Tracking,"12,000","10,000",AZ,401-247-1002,AF7AC326,,View Page Origin,ViewThankYou URL,FALSE,Verified,pass,"N,U,U,L,0",TRUE,28-05-2026 10:18:16,Gujarat Tax Debt,Other,"More than $5,000",,,
28-05-2026 12:19:39,D-CHROMIUM,659,4071,Open Tracking,"12,000","10,000",AR,401-247-1003,E61AFC90,,View Page Origin,ViewThankYou URL,FALSE,Verified,pass,"N,U,I6,L,0",TRUE,28-05-2026 12:19:39,Other,GET HELP TODAY!,Learn More About Your Tax Debt Relief Options,,,
28-05-2026 17:06:27,D-CHROMIUM,659,4071,Open Tracking,"12,000","10,000",AR,401-247-1003,F0AD014B,,View Page Origin,ViewThankYou URL,FALSE,Verified,pass,"N,U,I6,L,0",TRUE,28-05-2026 17:06:27,Other,GET HELP TODAY!,Learn More About Your Tax Debt Relief Options,,,
29-05-2026 11:26:54,Android - Chrome,659,4071,Open Tracking,"12,000","10,000",CA,401-247-1004,C115846C,,View Page Origin,ViewThankYou URL,FALSE,Verified,fail,"N,U,I4,L,0",TRUE,29-05-2026 11:26:54,Both IRS & Gujarat Tax Debt,Learn More About Your Tax Debt Relief Options,"Less than $3,000",,,
29-05-2026 11:28:45,Tablet - Chrome,659,4071,Open Tracking,"12,000","10,000",CO,401-247-1005,267E1C6F,,View Page Origin,ViewThankYou URL,FALSE,Verified,pass,"N,U,I4,L,0",TRUE,29-05-2026 11:28:45,IRS Tax Debt,Other,"Less than $3,000",,,
29-05-2026 11:30:02,Desktop - Chrome,659,4071,Open Tracking,"12,000","10,000",CT,401-247-1006,F040CD50,,View Page Origin,ViewThankYou URL,FALSE,Verified,pass,"N,C,I1,L,0",TRUE,29-05-2026 11:30:02,Gujarat Tax Debt,Both IRS & Gujarat Tax Debt,"$3,000 - $5,000",,,
29-05-2026 13:21:19,Android - Chrome,659,4071,Open Tracking,"12,000","10,000",DE,401-247-1007,08D5B71B,,View Page Origin,ViewThankYou URL,FALSE,Verified,fail,"N,U,U,L,0",TRUE,29-05-2026 13:21:19,Other,"More than $5,000",Delaware,,,
29-05-2026 13:22:11,Tablet - Chrome,659,4071,Open Tracking,"12,000","10,000",DC,401-247-1008,C164D864,,View Page Origin,ViewThankYou URL,FALSE,Verified,pass,"N,B,U,L,0",TRUE,29-05-2026 13:22:11,Both IRS & Gujarat Tax Debt,GET HELP TODAY!,"Less than $3,000",,,
29-05-2026 13:23:04,Desktop - Chrome,659,4071,Open Tracking,"12,000","10,000",FL,401-247-1009,9AC80185,,View Page Origin,ViewThankYou URL,FALSE,Verified,fail,"N,U,U,L,0",TRUE,29-05-2026 13:23:04,IRS Tax Debt,Both IRS & Gujarat Tax Debt,Learn More About Your Tax Debt Relief Options,,,
29-05-2026 15:24:45,Android - Chrome,659,4071,Open Tracking,"12,000","10,000",AL,401-247-1000,D8EBBAA2,,View Page Origin,ViewThankYou URL,FALSE,Verified,pass,"N,B,A7,L,0",TRUE,29-05-2026 15:24:45,Both IRS & Gujarat Tax Debt,"Less than $3,000",Alabama,,,
29-05-2026 15:25:49,Tablet - Chrome,659,4071,Open Tracking,"12,000","10,000",AK,401-247-1001,D8D3832B,,View Page Origin,ViewThankYou URL,FALSE,Verified,pass,"N,U,I3,L,0",TRUE,29-05-2026 15:25:49,IRS Tax Debt,Gujarat Tax Debt,"$3,000 - $5,000",,,
29-05-2026 15:26:51,Desktop - Chrome,659,4071,Open Tracking,"12,000","10,000",AZ,401-247-1002,D59AB63E,,View Page Origin,ViewThankYou URL,FALSE,Verified,pass,"N,U,U,L,0",TRUE,29-05-2026 15:26:51,Gujarat Tax Debt,Other,"More than $5,000",,,
29-05-2026 15:27:15,Android - Chrome,659,4071,Open Tracking,"12,000","10,000",AR,401-247-1003,844CC592,,View Page Origin,ViewThankYou URL,FALSE,Verified,pass,"N,U,I6,L,0",TRUE,29-05-2026 15:27:15,Other,GET HELP TODAY!,Learn More About Your Tax Debt Relief Options,,,
29-05-2026 15:28:26,Tablet - Chrome,659,4071,Open Tracking,"12,000","10,000",CA,401-247-1004,B80958C7,,View Page Origin,ViewThankYou URL,FALSE,Verified,fail,"N,U,I4,L,0",TRUE,29-05-2026 15:28:26,Both IRS & Gujarat Tax Debt,Learn More About Your Tax Debt Relief Options,"Less than $3,000",,,
29-05-2026 15:29:38,Desktop - Chrome,659,4071,Open Tracking,"12,000","10,000",CO,401-247-1005,E8F2C651,,View Page Origin,ViewThankYou URL,FALSE,Verified,pass,"N,U,I4,L,0",TRUE,29-05-2026 15:29:38,IRS Tax Debt,Other,"Less than $3,000",,,
01-06-2026 10:47:57,Android - Chrome,659,4071,Open Tracking,"2,374","5,000",CT,401-247-1006,A5A330D9,,View Page Origin,ViewThankYou URL,FALSE,Verified,under,Unmatched Filter,TRUE,01-06-2026 10:47:57,Gujarat Tax Debt,"$3,000 - $5,000",Connecticut,,,
01-06-2026 10:48:52,Tablet - Chrome,659,4071,Open Tracking,"7,397","5,000",DE,401-247-1007,46EEC564,,View Page Origin,ViewThankYou URL,FALSE,Verified,under,Unmatched Filter,TRUE,01-06-2026 10:48:52,Other,"More than $5,000",Delaware,,,
01-06-2026 10:49:46,Desktop - Chrome,659,4071,Open Tracking,"7,038","5,000",DC,401-247-1008,FF4DD206,,View Page Origin,ViewThankYou URL,FALSE,Verified,under,Unmatched Filter,TRUE,01-06-2026 10:49:46,Both IRS & Gujarat Tax Debt,GET HELP TODAY!,"Less than $3,000",,,
01-06-2026 10:52:48,Android - Chrome,659,4071,Open Tracking,"1,025","5,000",FL,401-247-1009,DC812B2D,,View Page Origin,ViewThankYou URL,FALSE,Verified,under,Unmatched Filter,TRUE,01-06-2026 10:52:48,IRS Tax Debt,Learn More About Your Tax Debt Relief Options,"$3,000 - $5,000",,,
01-06-2026 10:53:40,Tablet - Chrome,659,4071,Open Tracking,"3,700","5,000",GA,401-247-1010,975521B2,,View Page Origin,ViewThankYou URL,FALSE,Verified,under,Unmatched Filter,TRUE,01-06-2026 10:53:40,Gujarat Tax Debt,"Less than $3,000",Georgia,,,
01-06-2026 10:54:32,Desktop - Chrome,659,4071,Open Tracking,"2,239","5,000",HI,401-247-1011,43879AD6,,View Page Origin,ViewThankYou URL,FALSE,Verified,under,Unmatched Filter,TRUE,01-06-2026 10:54:32,Other,"$3,000 - $5,000",Learn More About Your Tax Debt Relief Options,,,
01-06-2026 11:17:53,Android - Chrome,659,4071,Open Tracking,"3,412","5,000",ID,401-247-1012,687C0B63,,View Page Origin,ViewThankYou URL,FALSE,Verified,under,Unmatched Filter,TRUE,01-06-2026 11:17:53,Both IRS & Gujarat Tax Debt,"More than $5,000",Idaho,,,
01-06-2026 11:18:44,Tablet - Chrome,659,4071,Open Tracking,"4,753","5,000",IL,401-247-1013,206599FB,,View Page Origin,ViewThankYou URL,FALSE,Verified,under,Unmatched Filter,TRUE,01-06-2026 11:18:44,IRS Tax Debt,Gujarat Tax Debt,GET HELP TODAY!,,,
01-06-2026 11:19:37,Desktop - Chrome,659,4071,Open Tracking,"4,623","5,000",IN,401-247-1014,99E012EC,,View Page Origin,ViewThankYou URL,FALSE,Verified,under,Unmatched Filter,TRUE,01-06-2026 11:19:37,Gujarat Tax Debt,Other,Learn More About Your Tax Debt Relief Options,,,
01-06-2026 12:53:07,Android - Chrome,659,4071,Open Tracking,"6,492","5,000",IA,401-247-1015,9733D2B8,,View Page Origin,ViewThankYou URL,FALSE,Verified,under,Unmatched Filter,TRUE,01-06-2026 12:53:07,Other,"Less than $3,000",Iowa,,,
01-06-2026 12:54:06,Tablet - Chrome,659,4071,Open Tracking,"2,778","5,000",KS,401-247-1016,889FA15F,,View Page Origin,ViewThankYou URL,FALSE,Verified,under,Unmatched Filter,TRUE,01-06-2026 12:54:06,Both IRS & Gujarat Tax Debt,"$3,000 - $5,000","Less than $3,000",,,
01-06-2026 12:55:09,Desktop - Chrome,659,4071,Open Tracking,"5,406","5,000",KY,401-247-1017,2EE4C2B4,,View Page Origin,ViewThankYou URL,FALSE,Verified,under,Unmatched Filter,TRUE,01-06-2026 12:55:09,IRS Tax Debt,Other,"More than $5,000",,,
01-06-2026 13:21:54,Android - Chrome,659,4071,Open Tracking,"2,106","5,000",LA,401-247-1018,148E6C90,,View Page Origin,ViewThankYou URL,FALSE,Verified,under,Unmatched Filter,TRUE,01-06-2026 13:21:54,Gujarat Tax Debt,GET HELP TODAY!,"More than $5,000",,,
01-06-2026 13:23:02,Tablet - Chrome,659,4071,Open Tracking,"7,308","5,000",ME,401-247-1019,1AD7F3F2,,View Page Origin,ViewThankYou URL,FALSE,Verified,under,Unmatched Filter,TRUE,01-06-2026 13:23:02,Other,Learn More About Your Tax Debt Relief Options,GET HELP TODAY!,,,
01-06-2026 13:24:07,Desktop - Chrome,659,4071,Open Tracking,"4,811","5,000",MD,401-247-1020,2239B281,,View Page Origin,ViewThankYou URL,FALSE,Verified,under,Unmatched Filter,TRUE,01-06-2026 13:24:07,Both IRS & Gujarat Tax Debt,"Less than $3,000",Maryland,,,
01-06-2026 14:50:51,Android - Chrome,659,4071,Open Tracking,"1,084","5,000",MA,401-247-1021,7BC74867,,View Page Origin,ViewThankYou URL,FALSE,Verified,under,Unmatched Filter,TRUE,01-06-2026 14:50:51,IRS Tax Debt,"$3,000 - $5,000",Massachusetts,,,
01-06-2026 14:52:00,Tablet - Chrome,659,4071,Open Tracking,"2,987","5,000",MI,401-247-1022,980BAD73,,View Page Origin,ViewThankYou URL,FALSE,Verified,under,Unmatched Filter,TRUE,01-06-2026 14:52:00,Gujarat Tax Debt,"More than $5,000",Michigan,,,
01-06-2026 14:53:01,Desktop - Chrome,659,4071,Open Tracking,"2,399","5,000",MN,401-247-1023,024DCE4D,,View Page Origin,ViewThankYou URL,FALSE,Verified,under,Unmatched Filter,TRUE,01-06-2026 14:53:01,Other,GET HELP TODAY!,Learn More About Your Tax Debt Relief Options,,,
01-06-2026 15:07:58,Android - Chrome,659,4071,Open Tracking,"1,186","5,000",MS,401-247-1024,10856A53,,View Page Origin,ViewThankYou URL,FALSE,Verified,under,Unmatched Filter,TRUE,01-06-2026 15:07:58,Both IRS & Gujarat Tax Debt,Learn More About Your Tax Debt Relief Options,"Less than $3,000",,,
01-06-2026 15:08:54,Tablet - Chrome,659,4071,Open Tracking,"2,481","5,000",MO,401-247-1025,9A82F932,,View Page Origin,ViewThankYou URL,FALSE,Verified,under,Unmatched Filter,TRUE,01-06-2026 15:08:54,IRS Tax Debt,Gujarat Tax Debt,"Less than $3,000",,,
01-06-2026 15:09:57,Desktop - Chrome,659,4071,Open Tracking,"2,703","5,000",MT,401-247-1026,AE58301E,,View Page Origin,ViewThankYou URL,FALSE,Verified,under,Unmatched Filter,TRUE,01-06-2026 15:09:57,Gujarat Tax Debt,Other,"$3,000 - $5,000",,,
01-06-2026 15:19:21,Android - Chrome,659,4071,Open Tracking,"4,217","5,000",NE,401-247-1027,9F886361,,View Page Origin,ViewThankYou URL,FALSE,Verified,under,Unmatched Filter,TRUE,01-06-2026 15:19:21,Other,"More than $5,000",Nebraska,,,
01-06-2026 15:20:14,Tablet - Chrome,659,4071,Open Tracking,"4,152","5,000",NV,401-247-1028,0CF6FDB0,,View Page Origin,ViewThankYou URL,FALSE,Verified,under,Unmatched Filter,TRUE,01-06-2026 15:20:14,Both IRS & Gujarat Tax Debt,GET HELP TODAY!,"Less than $3,000",,,
01-06-2026 15:21:04,Desktop - Chrome,659,4071,Open Tracking,"2,296","5,000",NH,401-247-1029,70030D69,,View Page Origin,ViewThankYou URL,FALSE,Verified,under,Unmatched Filter,TRUE,01-06-2026 15:21:04,IRS Tax Debt,Other,Learn More About Your Tax Debt Relief Options,,,
01-06-2026 16:48:17,Android - Chrome,659,4071,Open Tracking,"4,990","5,000",NJ,401-247-1030,69CD23BF,,View Page Origin,ViewThankYou URL,FALSE,Verified,under,Unmatched Filter,TRUE,01-06-2026 16:48:17,Gujarat Tax Debt,"Less than $3,000",New Jersey,,,
01-06-2026 16:49:20,Tablet - Chrome,659,4071,Open Tracking,"2,036","5,000",NM,401-247-1031,9A795EB5,,View Page Origin,ViewThankYou URL,FALSE,Verified,under,Unmatched Filter,TRUE,01-06-2026 16:49:20,Other,"$3,000 - $5,000",Learn More About Your Tax Debt Relief Options,,,
01-06-2026 16:50:19,Desktop - Chrome,659,4071,Open Tracking,"5,076","5,000",NY,401-247-1032,77E6A158,,View Page Origin,ViewThankYou URL,FALSE,Verified,under,Unmatched Filter,TRUE,01-06-2026 16:50:19,Both IRS & Gujarat Tax Debt,"More than $5,000",New York,,,
01-06-2026 17:14:27,Android - Chrome,659,4071,Open Tracking,"4,834","5,000",NC,401-247-1033,E707C84F,,View Page Origin,ViewThankYou URL,FALSE,Verified,under,Unmatched Filter,TRUE,01-06-2026 17:14:27,IRS Tax Debt,GET HELP TODAY!,"$3,000 - $5,000",,,
01-06-2026 17:15:38,Tablet - Chrome,659,4071,Open Tracking,"4,217","5,000",ND,401-247-1034,59FCDC73,,View Page Origin,ViewThankYou URL,FALSE,Verified,under,Unmatched Filter,TRUE,01-06-2026 17:15:38,Gujarat Tax Debt,Learn More About Your Tax Debt Relief Options,"More than $5,000",,,
01-06-2026 17:16:40,Desktop - Chrome,659,4071,Open Tracking,"2,281","5,000",OH,401-247-1035,3FAF8F98,,View Page Origin,ViewThankYou URL,FALSE,Verified,under,Unmatched Filter,TRUE,01-06-2026 17:16:40,Other,"Less than $3,000",Ohio,,,
02-06-2026 10:40:24,Android - Chrome,659,4071,Open Tracking,"5,982","5,000",OK,401-247-1036,75A49A3E,,View Page Origin,ViewThankYou URL,FALSE,Verified,under,Unmatched Filter,TRUE,02-06-2026 10:40:24,Both IRS & Gujarat Tax Debt,"$3,000 - $5,000",Oklahoma,,,
02-06-2026 10:41:33,Tablet - Chrome,659,4071,Open Tracking,"1,151","5,000",OR,401-247-1037,0B90167E,,View Page Origin,ViewThankYou URL,FALSE,Verified,under,Unmatched Filter,TRUE,02-06-2026 10:41:33,IRS Tax Debt,Gujarat Tax Debt,"More than $5,000",,,
02-06-2026 10:42:38,Desktop - Chrome,659,4071,Open Tracking,"7,772","7,500",PA,401-247-1038,F942A764,,View Page Origin,ViewThankYou URL,FALSE,Verified,under,Unmatched Filter,TRUE,02-06-2026 10:42:38,Gujarat Tax Debt,Other,GET HELP TODAY!,,,
